Transaction_ID,Customer_Name,Application_Date,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose_Text,Risk_Analyst_Note,Default_Status
f6a7b8c9-d0e1-2345-6789-0abcdef12345,John Davis,2024-03-01,210000.0,815,49500.0,Major Purchase,Excellent credit profile and stable income.,0
a7b8c9d0-e1f2-3456-7890-abcdef123456,Mary Miller,2022-08-12,95000.0,720,35000.0,Debt Consolidation,Applicant has a solid credit history.,0
b8c9d0e1-f2a3-4567-8901-bcdef1234567,James Wilson,2023-02-20,52000.0,640,22000.0,Education,Credit history shows some past delinquencies.,0
c9d0e1f2-a3b4-5678-9012-cdef12345678,Barbara Martinez,2023-12-05,73000.0,660,42000.0,Home Improvement,Loan amount is high relative to annual income.,1
d0e1f2a3-b4c5-6789-0123-def123456789,William Garcia,2024-04-11,125000.0,740,15000.0,Vacation,Applicant has a solid credit history.,0
e1f2a3b4-c5d6-7890-1234-ef1234567890,David Rodriguez,2022-07-22,41000.8,595,18000.0,Car Purchase,Low credit score is a significant risk factor.,1
f2a3b4c5-d6e7-8901-2345-f12345678901,Susan Hernandez,2023-06-09,68000.0,675,30000.0,Debt Consolidation,Applicant has a solid credit history.,0
a3b4c5d6-e7f8-9012-3456-123456789012,Joseph Lopez,2023-11-11,180000.0,760,49000.0,Business Investment,Excellent credit profile and stable income.,0
b4c5d6e7-f8a9-0123-4567-234567890123,Jessica Gonzalez,2024-02-14,33000.0,520,10000.0,Medical Expenses,Low credit score is a significant risk factor.,1
c5d6e7f8-a9b0-1234-5678-345678901234,Richard Anderson,2022-10-01,110000.0,710,50000.0,Home Improvement,Loan amount is high relative to annual income.,1
d6e7f8a9-b0c1-2345-6789-456789012345,Elizabeth Thomas,2023-04-30,99000.5,730,25000.0,Wedding Expenses,Applicant has a solid credit history.,0
e7f8a9b0-c1d2-3456-7890-567890123456,Thomas Taylor,2023-08-25,58000.0,630,30000.0,Debt Consolidation,Credit history shows some past delinquencies.,0
f8a9b0c1-d2e3-4567-8901-678901234567,Sarah Moore,2024-05-01,48000.0,490,41000.0,Business Investment,Low credit score is a significant risk factor.,1
a9b0c1d2-e3f4-5678-9012-789012345678,Charles Jackson,2022-12-19,245000.0,840,30000.0,Major Purchase,Excellent credit profile and stable income.,0
b0c1d2e3-f4a5-6789-0123-890123456789,Karen Martin,2023-07-07,88000.0,680,46000.0,Home Improvement,Loan amount is high relative to annual income.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-05-15,85000.5,685,25000.0,Debt Consolidation,"Solid applicant, meets standard criteria.",0
b2c3d4e5-f6a7-8901-2345-67890abcdef1,Michael Williams,2022-11-20,42000.75,570,15000.0,Car Purchase,High risk due to low credit score.,1
c3d4e5f6-a7b8-9012-3456-7890abcdef12,Mary Johnson,2024-01-10,155000.0,790,45000.0,Home Improvement,"Strong credit profile, low risk.",0
d4e5f6a7-b8c9-0123-4567-890abcdef123,Robert Jones,2023-08-01,58000.0,610,48000.0,Business Loan,"Borderline case, requires further review.",1
e5f6a7b8-c9d0-1234-5678-90abcdef1234,Patricia Brown,2022-09-25,220000.25,820,30000.0,Major Purchase,"Strong credit profile, low risk.",0
f6a7b8c9-d0e1-2345-6789-0abcdef12345,John Davis,2023-12-30,35000.0,525,8000.0,Medical Expenses,High risk due to low credit score.,1
a7b8c9d0-e1f2-3456-7890-bcdef1234567,Linda Miller,2024-03-05,95000.0,710,12000.0,Vacation,"Solid applicant, meets standard criteria.",0
b8c9d0e1-f2a3-4567-8901-cdef12345678,William Rodriguez,2022-07-18,72000.0,650,35000.0,Debt Consolidation,"Borderline case, requires further review.",0
c9d0e1f2-a3b4-5678-9012-def123456789,Elizabeth Martinez,2023-02-14,180000.0,760,49500.0,Home Improvement,"Strong credit profile, low risk.",1
d0e1f2a3-b4c5-6789-0123-ef1234567890,David Hernandez,2023-10-02,61000.0,595,22000.0,Car Purchase,High risk due to low credit score.,1
e1f2a3b4-c5d6-7890-1234-f1234567890a,Susan Lopez,2022-06-11,110000.0,725,5000.0,Medical Expenses,"Solid applicant, meets standard criteria.",0
f2a3b4c5-d6e7-8901-2345-1234567890ab,Joseph Gonzalez,2024-04-01,31000.0,480,49000.0,Business Loan,High risk due to low credit score.,1
a3b4c5d6-e7f8-9012-3456-234567890abc,Jessica Wilson,2023-07-22,99000.0,700,18000.0,Debt Consolidation,"Solid applicant, meets standard criteria.",0
b4c5d6e7-f8a9-0123-4567-34567890abcd,Thomas Anderson,2022-12-19,135000.0,745,42000.0,Home Improvement,"Strong credit profile, low risk.",0
c5d6e7f8-a9b0-1234-5678-4567890abcde,Sarah Taylor,2023-04-18,68000.0,640,28000.0,Major Purchase,"Borderline case, requires further review.",0
d6e7f8a9-b0c1-2345-6789-567890abcdef,Charles Moore,2024-02-28,48000.0,585,10000.0,Car Purchase,High risk due to low credit score.,1
e7f8a9b0-c1d2-3456-7890-67890abcdef1,Karen Jackson,2022-10-05,195000.0,810,50000.0,Business Loan,"Strong credit profile, low risk.",0
f8a9b0c1-d2e3-4567-8901-7890abcdef12,Daniel Martin,2023-09-12,75000.0,670,15000.0,Debt Consolidation,"Solid applicant, meets standard criteria.",0
a9b0c1d2-e3f4-5678-9012-890abcdef123,Lisa Thompson,2023-11-08,53000.0,605,41000.0,Home Improvement,High loan-to-income ratio is a concern.,1
b0c1d2e3-f4a5-6789-0123-90abcdef1234,Matthew White,2024-03-20,160000.0,755,20000.0,Educational Expenses,"Strong credit profile, low risk.",0
e9a2b8c3-4d5e-4f6a-8b7c-1d2e3f4a5b6c,Jennifer Williams,2023-05-15,45000.5,580,38000.75,Debt Consolidation,"Applicant has a low credit score, posing a higher risk.",1
f1b3c4d5-6e7f-8a9b-0c1d-2e3f4a5b6c7d,Michael Brown,2022-11-20,155000.0,790,25000.0,Home Improvement,Strong credit history supports approval.,0
a2c4d6e8-0f1a-2b3c-4d5e-6f7a8b9c0d1e,Linda Jones,2024-01-10,85000.25,690,45000.0,New Car Purchase,High debt-to-income ratio is a concern.,1
b3d5e7f9-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Robert Garcia,2023-09-01,32000.0,450,10000.0,Medical Emergency,"Applicant has a low credit score, posing a higher risk.",1
c4e6f8a0-2b3c-4d5e-6f7a-8b9c0d1e2f3g,Patricia Miller,2023-02-28,220000.8,820,48000.5,Business Startup,High income provides a stable repayment capacity.,0
d5f7a9b1-3c4d-5e6f-7a8b-9c0d1e2f3g4h,James Davis,2022-08-18,65000.0,660,15000.0,Vacation,Standard risk profile observed for this loan category.,0
e6a8bac2-4d5e-6f7a-8b9c-0d1e2f3g4h5i,Mary Rodriguez,2024-03-05,78000.9,710,42000.0,Used Car Purchase,High debt-to-income ratio is a concern.,1
f7b9cbd3-5e6f-7a8b-9c0d-1e2f3g4h5i6j,John Martinez,2023-07-22,95000.0,730,20000.0,Tuition Fees,Standard risk profile observed for this loan category.,0
a8cadbe4-6f7a-8b9c-0d1e-2f3g4h5i6j7k,William Hernandez,2022-12-30,41000.0,610,8000.0,Major Appliance Purchase,Standard risk profile observed for this loan category.,0
b9dbecf5-7a8b-9c0d-1e2f-3g4h5i6j7k8l,Elizabeth Lopez,2023-10-12,180000.0,795,49500.0,Debt Consolidation,High income provides a stable repayment capacity.,0
caebfd06-8b9c-0d1e-2f3g-4h5i6j7k8l9m,David Gonzalez,2024-02-14,52000.0,550,12000.0,Home Improvement,"Applicant has a low credit score, posing a higher risk.",1
dbfc0e17-9c0d-1e2f-3g4h-5i6j7k8l9m0n,Barbara Wilson,2022-07-07,110000.0,740,35000.0,New Car Purchase,Standard risk profile observed for this loan category.,0
ec1d1f28-0d1e-2f3g-4h5i-6j7k8l9m0n1o,Richard Anderson,2023-04-19,35000.0,595,25000.0,Business Startup,High debt-to-income ratio is a concern.,1
fd2e2039-1e2f-3g4h-5i6j-7k8l9m0n1o2p,Susan Thomas,2023-11-08,99000.0,680,41000.0,Debt Consolidation,Standard risk profile observed for this loan category.,0
ae3f314a-2f3g-4h5i-6j7k-8l9m0n1o2p3q,Joseph Taylor,2022-10-25,68000.0,670,30000.0,Vacation,Standard risk profile observed for this loan category.,0
bf40425b-3g4h-5i6j-7k8l-9m0n1o2p3q4r,Jessica Moore,2024-04-01,205000.0,810,49000.0,Home Improvement,High income provides a stable repayment capacity.,0
c051536c-4h5i-6j7k-8l9m-0n1o2p3q4r5s,Thomas Jackson,2023-01-02,48000.0,630,18000.0,Used Car Purchase,Standard risk profile observed for this loan category.,0
d162647d-5i6j-7k8l-9m0n-1o2p3q4r5s6t,Sarah Martin,2022-09-11,72000.0,655,39500.0,Medical Emergency,High debt-to-income ratio is a concern.,0
e273758e-6j7k-8l9m-0n1o-2p3q4r5s6t7u,Charles Lee,2023-08-08,31000.0,520,15000.0,Debt Consolidation,"Applicant has a low credit score, posing a higher risk.",1
f384869f-7k8l-9m0n-1o2p-3q4r5s6t7u8v,Karen Perez,2023-06-29,130000.0,760,43000.0,Business Startup,Strong credit history supports approval.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,James Smith,2023-05-15,45200.5,580,25000.0,Debt Consolidation,High risk due to low credit score.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Mary Johnson,2022-11-20,155000.0,790,45000.0,Home Improvement,Low risk applicant with solid financials.,0
12345678-90ab-cdef-0123-456789abcdef,John Williams,2024-01-10,75000.0,685,15000.0,Car Purchase,Stable income but moderate credit score.,0
fedcba98-7654-3210-fedc-ba9876543210,Patricia Brown,2023-08-01,38000.75,450,48000.0,Business Investment,Loan amount is large relative to income.,1
abcdef01-2345-6789-abcd-ef0123456789,Robert Jones,2023-03-22,182500.0,820,30000.0,Vacation,Excellent credit score and stable employment.,0
550e8400-e29b-41d4-a716-446655440000,Jennifer Garcia,2022-09-05,95300.0,710,20000.0,Medical Expenses,"Standard risk profile, requires monitoring.",0
a1b3c5d7-e9f1-2345-6789-abcdef012345,Michael Miller,2024-02-18,55000.0,615,10000.0,Debt Consolidation,"Standard risk profile, requires monitoring.",0
f0e9d8c7-b6a5-4321-abcd-ef0123456789,Linda Davis,2023-07-12,110000.0,755,42500.0,Home Improvement,Strong credit history and high income.,0
1234abcd-ef56-7890-1234-567890abcdef,William Rodriguez,2022-12-30,42000.0,585,8000.0,Major Purchase,High risk due to low credit score.,1
fedcba09-8765-4321-fedc-ba9876543210,Elizabeth Martinez,2023-10-02,68500.25,650,35000.0,Business Investment,Debt-to-income ratio is slightly elevated.,0
abcdef12-3456-7890-abcd-ef0123456789,David Hernandez,2023-01-25,135000.0,795,49500.0,Debt Consolidation,Excellent credit score and stable employment.,0
550e8400-e29b-41d4-a716-446655440011,Barbara Lopez,2022-08-14,31500.0,350,12000.0,Medical Expenses,Applicant has a history of late payments.,1
a1b3c5d7-e9f1-2345-6789-abcdef012346,Richard Gonzalez,2024-03-01,88000.0,705,28000.0,Car Purchase,Stable income but moderate credit score.,0
f0e9d8c7-b6a5-4321-abcd-ef0123456780,Susan Wilson,2023-06-19,195000.0,840,49000.0,Home Improvement,Low risk applicant with solid financials.,0
1234abcd-ef56-7890-1234-567890abcde1,Joseph Anderson,2022-10-11,52500.0,595,22000.0,Education,High risk due to low credit score.,1
fedcba09-8765-4321-fedc-ba9876543211,Jessica Thomas,2023-11-08,71000.0,660,18000.0,Vacation,"Standard risk profile, requires monitoring.",0
abcdef12-3456-7890-abcd-ef012345678a,Charles Jackson,2023-04-03,125000.0,760,39000.0,Business Investment,Strong credit history and high income.,0
550e8400-e29b-41d4-a716-446655440012,Karen White,2022-07-21,61000.0,620,41000.0,Debt Consolidation,Loan amount is large relative to income.,1
a1b3c5d7-e9f1-2345-6789-abcdef012347,Daniel Harris,2024-01-05,38500.0,510,15000.0,Major Purchase,Applicant has a history of late payments.,1
f0e9d8c7-b6a5-4321-abcd-ef0123456781,Nancy Clark,2023-09-28,165000.0,805,25000.0,Home Improvement,Excellent credit score and stable employment.,0
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-04-12,42000.5,580,45500.75,Debt consolidation,High risk due to low credit score and high loan amount.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Johnson,2022-11-21,155000.0,790,25000.0,Home improvement,Applicant meets all standard lending criteria.,0
11223344-5566-7788-99aa-bbccddeeff00,Mary Williams,2024-01-05,75000.8,680,15000.0,New car purchase,Solid credit history and stable income.,0
abcdef12-3456-7890-abcd-ef1234567890,Robert Jones,2023-08-19,38000.0,550,39000.0,Medical expenses,Applicant's credit history is a major concern.,1
fedcba09-8765-4321-0fed-cba987654321,Patricia Brown,2023-02-28,210000.0,820,48000.5,Small business funding,"Loan amount is high, but income and credit score provide strong support.",0
5a6b7c8d-9e0f-1a2b-3c4d-5e6f7a8b9c0d,John Davis,2022-07-14,62000.0,640,22000.0,Debt consolidation,Borderline credit score warrants a second look.,0
e1f2a3b4-c5d6-7e8f-9a0b-1c2d3e4f5a6b,Linda Miller,2024-03-20,95000.0,710,10000.0,Vacation financing,"Low risk profile, recommend for approval.",0
b9c8d7e6-f5a4-b3c2-d1e0-f9a8b7c6d5e4,David Wilson,2023-10-30,49000.0,610,41000.0,Major appliance purchase,Concerned about high loan amount relative to income.,1
4d5e6f7a-8b9c-0d1e-2f3a-4b5c6d7e8f9a,Elizabeth Moore,2022-09-01,180000.0,760,50000.0,Home improvement,Strong financial standing and clear purpose for loan.,0
cba98765-4321-0fed-cba9-876543210fed,William Taylor,2023-06-15,53000.0,595,18000.0,New car purchase,High risk due to low credit score.,1
3e4f5a6b-7c8d-9e0f-1a2b-3c4d5e6f7a8b,Barbara Anderson,2024-02-11,88000.0,720,35000.0,Debt consolidation,Applicant meets all standard lending criteria.,0
2f3a4b5c-6d7e-8f9a-0b1c-2d3e4f5a6b7c,Richard Thomas,2022-12-25,110000.0,740,49500.0,Small business funding,Loan amount is high but manageable with current income.,0
8f9a0b1c-2d3e-4f5a-6b7c-8d9e0f1a2b3c,Susan Jackson,2023-09-08,32000.0,520,8000.0,Medical expenses,Applicant's credit history is a major concern.,1
7e8f9a0b-1c2d-3e4f-5a6b-7c8d9e0f1a2b,Joseph White,2023-07-22,99000.0,690,30000.0,Home improvement,Solid credit history and stable income.,0
6d7e8f9a-0b1c-2d3e-4f5a-6b7c8d9e0f1a,Jessica Harris,2024-01-17,130000.0,810,20000.0,New car purchase,"Low risk profile, recommend for approval.",0
0a1b2c3d-4e5f-6a7b-8c9d-0e1f2a3b4c5d,Charles Martin,2022-08-03,65000.0,660,42000.0,Debt consolidation,Concerned about high debt-to-income ratio.,1
f0e1d2c3-b4a5-f6e7-d8c9-b0a1f2e3d4c5,Karen Thompson,2023-12-10,72000.0,675,12000.0,Educational expenses,Applicant meets all standard lending criteria.,0
5a4b3c2d-1e0f-9a8b-7c6d-5e4f3a2b1c0d,Thomas Garcia,2022-10-18,245000.0,845,49999.0,Small business funding,Strong financial standing and clear purpose for loan.,0
d1e2f3a4-b5c6-d7e8-f9a0-b1c2d3e4f5a6,Sarah Martinez,2023-03-04,41000.0,605,9000.0,Vacation financing,Borderline credit score warrants a second look.,0
c0b1a2f3-e4d5-c6b7-a8f9-e0d1c2b3a4f5,Daniel Rodriguez,2023-11-01,58000.0,570,44000.0,Debt consolidation,High risk due to low credit score and high loan amount.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Williams,2023-05-15,45200.75,585,22500.0,Debt Consolidation,High default risk due to poor credit history.,1
b2c3d4e5-f6a7-8901-2345-67890abcdef1,Robert Jones,2022-11-20,185000.5,790,48000.0,Small Business Investment,Large loan amount presents a significant repayment risk.,1
c3d4e5f6-a7b8-9012-3456-7890abcdef12,Mary Smith,2024-01-10,95000.0,720,15000.0,Home Improvement Project,"Standard risk profile, requires routine monitoring.",0
d4e5f6a7-b8c9-0123-4567-890abcdef123,Michael Davis,2023-08-01,38000.25,450,8500.0,Medical Bill Payment,High risk due to very low credit score.,1
e5f6a7b8-c9d0-1234-5678-90abcdef1234,William Garcia,2022-09-05,210500.0,810,35000.0,New Car Purchase,"Strong credit profile, low risk applicant.",0
f6a7b8c9-d0e1-2345-6789-0abcdef12345,Patricia Miller,2024-03-22,72000.0,680,41500.0,Debt Consolidation,Large loan amount presents a significant repayment risk.,1
a7b8c9d0-e1f2-3456-7890-bcdef1234567,David Rodriguez,2023-02-14,59000.8,610,29000.0,Debt Consolidation,"Standard risk profile, requires routine monitoring.",0
b8c9d0e1-f2a3-4567-8901-cdef12345678,Linda Martinez,2022-12-30,135000.0,755,49500.0,Home Improvement Project,High income and credit score mitigate risk of large loan.,0
c9d0e1f2-a3b4-5678-9012-def123456789,James Wilson,2023-10-18,88000.0,695,12000.0,Vacation Funding,"Standard risk profile, requires routine monitoring.",0
d0e1f2a3-b4c5-6789-0123-ef1234567890,Susan Hernandez,2024-04-01,42000.0,530,18000.0,Medical Bill Payment,High risk due to very low credit score.,1
e1f2a3b4-c5d6-7890-1234-f1234567890a,Joseph Lopez,2023-07-25,165000.0,770,45000.0,Small Business Investment,Large loan amount presents a significant repayment risk.,1
f2a3b4c5-d6e7-8901-2345-1234567890ab,Elizabeth Gonzalez,2023-01-11,68500.0,640,42000.0,New Car Purchase,Debt-to-income ratio is a potential concern.,1
a3b4c5d6-e7f8-9012-3456-234567890abc,Richard Brown,2022-10-02,31000.0,380,10000.0,Major Appliance Purchase,High risk due to very low credit score.,1
b4c5d6e7-f8a9-0123-4567-34567890abcd,Barbara Johnson,2024-02-28,115000.0,730,20000.0,Educational Expenses,"Standard risk profile, requires routine monitoring.",0
c5d6e7f8-a9b0-1234-5678-4567890abcde,John Smith,2023-09-12,78000.5,685,6000.0,Vacation Funding,"Standard risk profile, requires routine monitoring.",0
d6e7f8a9-b0c1-2345-6789-567890abcdef,Jessica Taylor,2023-06-19,92000.0,710,44000.0,Home Improvement Project,Large loan amount presents a significant repayment risk.,0
e7f8a9b0-c1d2-3456-7890-67890abcdef1,Charles Moore,2022-08-15,245000.0,830,49900.0,Small Business Investment,High income and credit score mitigate risk of large loan.,0
f8a9b0c1-d2e3-4567-8901-7890abcdef12,Sarah Anderson,2024-05-01,53000.0,595,25000.0,Debt Consolidation,High default risk due to poor credit history.,1
a9b0c1d2-e3f4-5678-9012-890abcdef123,Thomas Davis,2023-03-03,105000.0,745,18000.0,New Car Purchase,"Standard risk profile, requires routine monitoring.",0
b0c1d2e3-f4a5-6789-0123-90abcdef1234,Karen Garcia,2023-12-10,81000.0,670,46000.0,Home Improvement Project,Debt-to-income ratio is a potential concern.,1
a1b2c3d4-e5f6-7890-1234-567890abcdef,Jennifer Smith,2023-10-27,45000.75,585,42500.5,Debt Consolidation,Low credit score and high loan amount present significant risk.,1
f0e9d8c7-b6a5-4321-fedc-ba9876543210,Michael Williams,2024-01-15,155200.0,810,25000.0,Home Improvement,Applicant has an excellent credit history.,0
1a2b3c4d-5e6f-7890-abcd-ef1234567890,Linda Brown,2022-11-05,82000.0,680,48000.0,New Car Purchase,High loan-to-income ratio requires further review.,1
fedcba98-7654-3210-fedc-ba9876543210,Robert Jones,2023-05-20,65000.5,640,15000.0,Medical Expenses,Standard application with no immediate red flags.,0
01234567-89ab-cdef-0123-456789abcdef,Patricia Garcia,2022-08-11,38500.25,450,10000.0,Business Startup,Low credit score presents a significant risk.,1
abcdef01-2345-6789-abcd-ef0123456789,John Miller,2024-03-01,120000.0,760,35000.0,Vacation,Applicant has a strong credit profile and stable income.,0
fedcba98-7654-3210-1234-567890abcdef,Mary Davis,2023-02-18,95000.0,710,30000.0,Debt Consolidation,Standard application with no immediate red flags.,0
a1b2c3d4-e5f6-a1b2-c3d4-e5f6a1b2c3d4,James Rodriguez,2022-12-30,52000.0,595,28000.0,Major Appliance Purchase,Borderline credit score warrants careful consideration.,1
f0e9d8c7-b6a5-f0e9-d8c7-b6a5f0e9d8c7,David Martinez,2023-09-09,210000.0,835,49500.0,Home Improvement,Applicant has an excellent credit history.,0
1a2b3c4d-5e6f-1a2b-3c4d-5e6f1a2b3c4d,Susan Hernandez,2024-02-25,71000.0,660,22000.0,Education Expenses,Standard application with no immediate red flags.,0
fedcba98-7654-fedc-ba98-7654fedcba98,William Lopez,2023-07-14,32000.0,520,7500.0,Medical Expenses,Low credit score presents a significant risk.,1
01234567-89ab-0123-4567-89abcdef0123,Jessica Gonzalez,2022-10-02,180000.0,790,45000.0,Business Startup,High loan amount but strong credit and income.,0
abcdef01-2345-abcd-ef01-23456789abcd,Joseph Wilson,2023-11-19,68000.0,610,39000.0,Debt Consolidation,High loan-to-income ratio requires further review.,0
fedcba98-7654-1234-5678-90abcdef1234,Barbara Anderson,2024-04-01,88000.0,725,12000.0,New Car Purchase,Applicant has a strong credit profile and stable income.,0
a1b2c3d4-e5f6-fedc-ba98-76543210fedc,Richard Thomas,2022-09-15,41000.0,550,20000.0,Home Improvement,Low credit score presents a significant risk.,1
f0e9d8c7-b6a5-a1b2-c3d4-e5f6a1b2c3d4,Elizabeth Jackson,2023-08-22,135000.0,740,41000.0,Debt Consolidation,Loan amount is high but manageable with current income.,0
1a2b3c4d-5e6f-0123-4567-89abcdef0123,Daniel White,2024-03-10,59000.0,630,25000.0,Vacation,Standard application with no immediate red flags.,0
fedcba98-7654-abcdef-0123-456789abcdef,Sarah Harris,2023-01-05,49000.0,590,43000.0,Business Startup,High risk profile due to low score and high LTI ratio.,1
01234567-89ab-fedc-ba98-76543210fedc,Matthew Martin,2022-07-28,92000.0,690,18000.0,New Car Purchase,Standard application with no immediate red flags.,0
abcdef01-2345-1a2b-3c4d-5e6f1a2b3c4d,Karen Clark,2023-06-12,250000.0,850,50000.0,Home Improvement,Top-tier applicant with excellent financial standing.,0
a1b2c3d4-e5f6-4a9b-8c7d-1e2f3a4b5c6d,Jennifer Williams,2023-08-15,85400.75,710,25000.0,Debt Consolidation,Applicant has a stable income and strong credit history.,0
f7e6d5c4-b3a2-4f1e-9d8c-7b6a5f4e3d2c,Michael Brown,2022-11-21,42500.5,595,10000.0,Medical Expenses,Credit history shows some recent late payments.,1
1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c5d,Linda Jones,2024-02-10,152000.0,820,45500.0,Business Loan,Loan amount is high relative to income.,1
6d5c4b3a-2f1e-4d9c-8b7a-6f5e4d3c2b1a,Robert Garcia,2023-05-01,65100.25,685,30000.0,Home Improvement,Meets all primary lending criteria.,0
e1f2a3b4-c5d6-4e7f-8a9b-0c1d2e3f4a5b,Patricia Miller,2023-09-30,35800.0,615,8000.0,Vacation,Applicant has limited credit history.,0
b5c6d7e8-f9a0-4b1c-2d3e-4f5a6b7c8d9e,John Davis,2024-01-05,210500.0,790,49500.0,Major Purchase,"Solid financial standing, low risk despite high loan amount.",0
9e8d7c6b-5a4f-4e3d-2c1b-0a9f8e7d6c5b,Mary Rodriguez,2022-12-12,55900.8,640,38000.0,Car Financing,"Verified employment and assets, approved.",0
c3b2a1f0-e9d8-4c7b-6a5f-4e3d2c1b0a9f,James Martinez,2023-07-22,78300.0,735,12000.0,Debt Consolidation,Good debt-to-income ratio.,0
4d5e6f7a-8b9c-4d1e-2f3a-4b5c6d7e8f9a,William Hernandez,2023-03-18,31500.0,520,20000.0,Moving Expenses,High debt-to-income ratio raises concerns.,1
a0b9c8d7-e6f5-4a3b-2c1d-0e9f8a7b6c5d,David Lopez,2024-04-02,95000.0,690,41000.0,Business Loan,Loan amount is high relative to income.,1
f1e2d3c4-b5a6-4f7e-8d9c-a0b1c2d3e4f5,Elizabeth Gonzalez,2023-11-11,115500.0,755,35000.0,Home Improvement,"Verified employment and assets, approved.",0
5a6b7c8d-9e0f-4a1b-2c3d-4e5f6a7b8c9d,Richard Wilson,2022-10-25,48200.6,630,15000.0,Medical Expenses,Applicant has a stable income and strong credit history.,0
d9c8b7a6-f5e4-4d3c-2b1a-0f9e8d7c6b5a,Susan Anderson,2023-06-09,62000.0,580,28000.0,Debt Consolidation,High debt-to-income ratio raises concerns.,1
c7b6a5f4-e3d2-4c1b-0a9f-8e7d6c5b4a3f,Joseph Thomas,2024-03-20,180000.0,810,49000.0,Major Purchase,"Solid financial standing, low risk.",0
3f4e5d6c-7b8a-4f9e-8d7c-6b5a4f3e2d1c,Jessica Taylor,2023-01-14,39900.0,550,9000.0,Car Financing,Income source could not be fully verified.,1
2d1c0b9a-8f7e-4d6c-5b4a-3f2e1d0c9b8a,Thomas Moore,2023-12-01,72800.9,660,22000.0,Vacation,Meets all primary lending criteria.,0
a9b8c7d6-e5f4-4a3b-2c1d-0e9f8a7b6c5d,Sarah Jackson,2022-09-05,130000.0,740,39500.0,Home Improvement,Good debt-to-income ratio.,0
d6c5b4a3-f2e1-4d0c-9b8a-7f6e5d4c3b2a,Charles Martin,2023-10-19,51500.0,605,43000.0,Business Loan,Loan amount is high relative to income.,1
b2a1f0e9-d8c7-4b6a-5f4e-3d2c1b0a9f8e,Karen Wilson,2024-05-01,99500.0,725,18000.0,Debt Consolidation,Applicant has a stable income and strong credit history.,0
e9f8a7b6-c5d4-4a3b-2c1d-0e9f8a7b6c5d,Barbara Johnson,2023-04-28,45300.2,490,35000.0,Medical Expenses,Credit history shows some recent late payments.,1
e1f1a2b3-c4d5-e6f7-g8h9-i0j1k2l3m4n5,Jennifer Smith,2023-05-15,45000.5,580,25000.0,Debt Consolidation,High risk due to low credit score.,1
a1b2c3d4-e5f6-g7h8-i9j0-k1l2m3n4o5p6,Michael Johnson,2022-11-20,150000.75,790,48000.0,Home Improvement,"Strong credit profile, low risk.",1
f1e2d3c4-b5a6-9876-5432-10fedcba9876,Mary Williams,2024-01-10,85000.0,680,35000.0,Car Purchase,High debt-to-income ratio noted.,0
abcdef12-3456-7890-1234-567890abcdef,David Brown,2023-08-01,210000.25,820,45000.0,Business Investment,"Strong credit profile, low risk.",1
fedcba09-8765-4321-0fed-cba987654321,Patricia Jones,2022-09-05,38000.0,450,10000.0,Medical Expenses,High risk due to low credit score.,1
12345678-abcd-efab-cdef-1234567890ab,Robert Garcia,2023-03-22,62000.0,610,42000.5,Debt Consolidation,High debt-to-income ratio noted.,1
aabbccdd-eeff-0011-2233-445566778899,Linda Miller,2024-02-18,95000.0,710,20000.0,Home Improvement,"Standard review, appears stable.",0
99887766-5544-3322-1100-ffeeddccbbaa,William Davis,2023-12-30,110000.8,730,49500.0,Major Purchase,"Standard review, appears stable.",1
c3b2a1f0-e5d4-c3b2-a1f0-e5d4c3b2a1f0,Elizabeth Rodriguez,2022-07-14,52000.0,630,15000.0,Vacation,"Standard review, appears stable.",0
d4e5f6a1-b2c3-d4e5-f6a1-b2c3d4e5f6a1,James Martinez,2023-10-02,78000.0,655,39000.0,Car Purchase,High debt-to-income ratio noted.,0
1a2b3c4d-5e6f-7a8b-9c0d-1e2f3a4b5c6d,Susan Hernandez,2024-03-01,32000.0,390,8000.0,Medical Expenses,High risk due to low credit score.,1
f0e9d8c7-b6a5-f4e3-d2c1-b0a9f8e7d6c5,Joseph Lopez,2022-08-25,180000.0,760,30000.0,Business Investment,"Strong credit profile, low risk.",0
6d5c4b3a-2f1e-0d9c-8b7a-6f5e4d3c2b1a,Jessica Gonzalez,2023-06-11,99000.0,700,41000.0,Debt Consolidation,High debt-to-income ratio noted.,1
7a8b9c0d-1e2f-3a4b-5c6d-7e8f9a0b1c2d,Thomas Wilson,2023-02-09,41000.0,595,22000.0,Home Improvement,High risk due to low credit score.,1
b1a0f9e8-d7c6-b5a4-f3e2-d1c0b9a8f7e6,Charles Anderson,2022-10-18,245000.0,840,49999.0,Major Purchase,"Strong credit profile, low risk.",0
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Sarah Taylor,2024-04-05,72000.0,670,18000.0,Education,"Standard review, appears stable.",0
